Date,Open,Close,Low,High,Volume,bais
2011/1/6,94.71,93.54,93.3,94.71,4109465,-1.036817605
2011/1/7,93.86,93.73,92.8,94.73,4548061,0.203121659
2011/1/10,93.21,93.39,92.51,93.97,4160919,-0.362744052
2011/1/11,94.08,93.95,93.25,94.7,5307161,0.599635935
2011/1/12,94.59,93.49,93.43,94.62,5699326,-0.489622139
2011/1/13,94.09,94.14,93.7,94.53,4539829,0.695261525
2011/1/14,93.94,94.01,93.11,94.26,4573074,-0.138092203
2011/1/18,94.16,96.23,93.94,96.47,8819103,2.361450909
2011/1/19,96.34,95.54,95.15,96.8,6478076,-0.717032111
2011/1/20,94.9,93.61,93.31,95.28,7160797,-2.020096295
2011/1/21,94.75,92.75,92.37,95,6193033,-0.918705267
2011/1/24,92.71,94.57,92.51,94.69,4614954,1.962264151
2011/1/25,94.39,94.39,92.97,94.65,5437213,-0.190335201
2011/1/26,94.93,95.75,94.4,96.16,6090685,1.440830596
2011/1/27,97.1,96.63,95.52,97.79,11543290,0.919060052
2011/1/28,97.01,95.68,94.9,97.2,7242926,-0.983131533
2011/1/31,96.13,97.01,95.85,97.2,6012835,1.390050167
2011/2/1,97.35,98.01,96.5,98.06,7558761,1.030821565
2011/2/2,97.74,99.09,97.68,99.27,6531202,1.101928375
2011/2/3,99.24,98.93,98.15,99.24,5035599,-0.161469371
2011/2/4,99.01,99.59,98.7,99.72,6030888,0.667138381
2011/2/7,99.62,100.47,99.49,100.81,5697870,0.883622854
2011/2/8,100.57,100.61,99.31,100.7,5045323,0.139345078
2011/2/9,100.11,99.79,99.19,100.44,4805850,-0.815028327
2011/2/10,99.28,100.6,98.75,100.76,5638045,0.81170458
2011/2/11,100.29,103.54,100.2,103.55,6445306,2.922465209
2011/2/14,103.56,103.26,102.8,103.64,4058353,-0.270426888
2011/2/15,102.96,103,102.01,103.11,4422576,-0.251791594
2011/2/16,103.9,103.55,102.91,104.41,4857282,0.533980583
2011/2/17,103.32,103.36,102.96,103.76,2993675,-0.183486239
2011/2/18,103.86,105.86,103.45,105.86,8746790,2.41873065
2011/2/22,104.86,102.01,101.53,105.3,8247018,-3.636878897
2011/2/23,101.91,100.02,98.04,102.13,8916077,-1.950789138
2011/2/24,99.93,100.57,98.77,101.91,6351068,0.549890022
2011/2/25,101.45,102,101.14,102.64,4632564,1.421895197
2011/2/28,102.72,102.93,101.53,103.36,4021732,0.911764706
2011/3/1,103.37,99.86,99.35,103.64,7289162,-2.98260954
2011/3/2,99.85,100.97,99.43,102.12,5420344,1.111556179
2011/3/3,101.94,104.25,101.92,104.43,7436660,3.24848965
2011/3/4,104.01,103.04,102.02,104.2,5683617,-1.160671463
2011/3/7,103.42,102.13,101.05,104.2,6005791,-0.883152174
2011/3/8,101.89,104.13,101.18,104.45,6167638,1.958288456
2011/3/9,103.59,102.36,101.8,103.59,6403358,-1.699798329
2011/3/10,100.55,98.39,98.1,100.75,11861599,-3.878468152
2011/3/11,97.74,100.02,97.01,100.5,8175663,1.656672426
2011/3/14,102.59,102.1,100.38,102.59,7991501,2.079584083
2011/3/15,99.02,100.75,98.55,101.38,11764899,-1.322233105
2011/3/16,101.7,100.4,99.04,102.61,13057446,-0.347394541
2011/3/17,101.89,103.12,101.28,103.31,9868059,2.709163347
2011/3/18,104.99,105.06,104.66,105.64,11517147,1.881303336
2011/3/21,106.9,107.59,106.62,107.68,7692683,2.408147725
2011/3/22,107.06,106.79,106.03,107.48,7018041,-0.743563528
2011/3/23,106.08,106.76,105.64,107.7,7099161,-0.028092518
2011/3/24,107.9,108.37,106.95,108.9,8365554,1.508055451
2011/3/25,108.75,109.09,108.7,110.15,7662017,0.664390514
2011/3/28,109.54,109.4,109.39,110.49,5447112,0.284169035
2011/3/29,109.64,110.54,108.61,110.79,5776639,1.042047532
2011/3/30,111.71,111.53,110.55,111.72,5619007,0.895603401
2011/3/31,110.82,111.35,110.82,111.98,5179762,-0.161391554
2011/4/1,112.09,113.12,111.8,113.59,6093871,1.589582398
2011/4/4,113.75,113.38,112.53,113.93,3886857,0.229844413
2011/4/5,112.97,112.31,111.91,113.16,5352335,-0.943729053
2011/4/6,112.85,111,110.86,113.3,5719255,-1.166414389
2011/4/7,110.72,109.85,109.08,110.9,8412646,-1.036036036
2011/4/8,110.54,109.82,108.88,111,5401844,-0.027309968
2011/4/11,110.02,109.07,108.32,110.3,5006879,-0.682935713
2011/4/12,108.61,106.57,106.34,109.02,8748147,-2.292105987
2011/4/13,107.76,107.63,106.38,107.97,5840935,0.994651403
2011/4/14,106.82,107.58,105.35,107.77,5780486,-0.046455449
2011/4/15,108.08,107.21,106.8,108.11,5321442,-0.343930099
2011/4/18,105.58,103.9,102.16,105.74,11448560,-3.087398564
2011/4/19,105.18,106.1,104.64,106.42,7159256,2.117420597
2011/4/20,107.94,108.28,107.36,108.5,5331076,2.05466541
2011/4/21,109,109.42,108.41,109.5,4061411,1.052826007
2011/4/25,109.24,108.85,107.95,109.48,3709046,-0.520928532
2011/4/26,110.15,111.94,109.85,112.2,6674553,2.838768948
2011/4/27,112.66,112.61,109.75,112.7,6070179,0.598534929
2011/4/28,112.28,112.64,111.35,112.7,6270210,0.026640618
2011/4/29,115.4,115.41,114.53,116.25,11798961,2.459161932
2011/5/2,116.24,114.37,113.92,116.55,7625755,-0.901135084
2011/5/3,114.12,113.27,112.74,114.38,6302768,-0.961790679
2011/5/4,113.22,110.77,109.94,113.91,8970660,-2.207115741
2011/5/5,110.08,109.39,108.39,111.46,8786262,-1.245824682
2011/5/6,111.52,110.34,110.17,112.71,7993019,0.868452327
2011/5/9,110.8,111.66,110.37,112.48,5078137,1.196302338
2011/5/10,112.76,112.87,111.86,112.97,4928330,1.083646785
2011/5/11,112.34,109.98,109,112.35,9673000,-2.560467795
2011/5/12,109.2,108.63,107,109.61,9278847,-1.227495908
2011/5/13,109.47,106.33,106.02,109.6,9253089,-2.117278836
2011/5/16,105.87,106.09,105.07,108.27,8292202,-0.225712405
2011/5/17,105.08,102.08,101.47,105.23,19233155,-3.779809596
2011/5/18,102.85,105.25,101.78,105.5,9472870,3.105407524
2011/5/19,106.61,105.3,104.91,106.87,8618525,0.047505938
2011/5/20,105.24,104.33,103.6,105.5,8657500,-0.921177588
2011/5/23,101.31,101.89,100.37,102.51,10099567,-2.338732867
2011/5/24,102.37,101.55,101.07,102.95,7277428,-0.333693199
2011/5/25,101.03,103.25,100.78,103.93,6193580,1.674052191
2011/5/26,103.07,104.19,102.03,104.68,6643145,0.910411622
2011/5/27,104.72,104.6,104.27,105.36,4512458,0.393511853
2011/5/31,106.41,105.8,104.31,106.6,6644989,1.147227533
2011/6/1,104.97,101.24,101,105.48,10603384,-4.310018904
2011/6/2,101.82,102.19,101.31,103.72,9128481,0.938364283
2011/6/3,100.49,101.1,99.15,102.49,9510733,-1.066640571
2011/6/6,100.25,99.86,99.47,101.61,8095185,-1.226508408
2011/6/7,101.24,99.88,99.81,101.35,6790818,0.020028039
2011/6/8,99.21,98.04,97.77,99.86,9764539,-1.842210653
2011/6/9,98.29,99.26,98.22,99.71,6171368,1.244390045
2011/6/10,98.8,96.79,96.42,98.9,9610016,-2.488414266
2011/6/13,96.93,95.44,94.72,97.53,9767736,-1.394772187
2011/6/14,96.85,97.86,96.13,98.45,8483128,2.535624476
2011/6/15,96.58,95.65,95.51,97.36,8149184,-2.258328224
2011/6/16,95.39,95.46,94.21,96.86,8889538,-0.198640878
2011/6/17,96.46,95.95,95.31,96.94,8316843,0.513304002
2011/6/20,96.49,98.18,96.05,98.37,7486461,2.32412715
2011/6/21,99.42,101.39,99.06,101.96,9639576,3.269504991
2011/6/22,101.17,100.15,100.07,102.5,7452693,-1.223000296
2011/6/23,97.9,100.55,96.95,100.65,10647253,0.399400899
2011/6/24,101.05,100.01,99.44,101.1,8496881,-0.537046246
2011/6/27,99.96,100.8,99.07,101.5,5618030,0.789921008
2011/6/28,101.44,103.84,101.4,104.07,7887151,3.015873016
2011/6/29,104.45,103.36,102.4,104.49,8642237,-0.462249615
2011/6/30,103.36,106.46,103.32,106.93,10599722,2.999226006
2011/7/1,106.15,108.62,105.75,109.17,9153712,2.028931054
2011/7/5,107.92,108.43,107.34,108.78,6880163,-0.174921746
2011/7/6,108.11,110.08,108.08,110.12,6942543,1.521719081
2011/7/7,111.57,111.63,111.25,112.65,7404228,1.40806686
2011/7/8,108.52,110.41,107.8,110.41,8298100,-1.092896175
2011/7/11,108.41,108.16,107.25,109.48,7569251,-2.03785889
2011/7/12,107.63,106.93,106.67,108.46,7892983,-1.137204142
2011/7/13,108.48,108.64,108.34,110.42,6820173,1.599177032
2011/7/14,108.83,107.58,107,110.5,7394217,-0.975699558
2011/7/15,108.77,109.36,107.14,109.36,6662950,1.654582636
2011/7/18,108.46,107.8,106.16,108.47,6880902,-1.426481346
2011/7/19,108.89,109.64,108.2,109.97,6676377,1.706864564
2011/7/20,110.71,110.31,109.61,110.98,5761575,0.611090843
2011/7/21,111.05,111.6,110.12,112.43,9341363,1.169431602
2011/7/22,104.62,105.15,103,106.48,25775680,-5.779569892
2011/7/25,104.16,105.66,103.8,106.3,8664606,0.485021398
2011/7/26,105.91,105.2,104.7,106,7158459,-0.435358698
2011/7/27,104.43,101.34,101,104.61,10687804,-3.669201521
2011/7/28,101.51,99.64,99.45,102.09,9442859,-1.677521216
2011/7/29,98.32,98.79,97.28,99.97,12286478,-0.853071056
2011/8/1,102.43,100.72,98.8,102.82,12869522,1.953639032
2011/8/2,99.55,97.18,97.12,101.55,12058250,-3.514694202
2011/8/3,97.92,96.28,93.54,98.29,16922153,-0.926116485
2011/8/4,94.4,89.55,89.5,94.71,18654906,-6.990029082
2011/8/5,92.13,90.99,86.48,92.5,22800491,1.608040201
2011/8/8,86.23,82.6,82.25,88.16,29408688,-9.220793494
2011/8/9,85.4,87.48,80.84,87.6,20479056,5.907990315
2011/8/10,86.72,83.51,83.39,87.2,15335860,-4.538180155
2011/8/11,85.14,87.25,83.94,88.79,14160927,4.478505568
2011/8/12,91.06,89.81,88.81,91.3,11463358,2.934097421
2011/8/15,91.45,91.37,90.68,92.8,10462784,1.737000334
2011/8/16,90.02,89.35,88.52,90.37,10817805,-2.210791288
2011/8/17,90.11,87.64,87.15,90.8,10621795,-1.913822048
2011/8/18,84.45,83.33,81.5,84.8,16798446,-4.917845733
2011/8/19,81.92,79.97,79.82,85,13743446,-4.032161286
2011/8/22,82.94,79.89,79.56,83.04,9459377,-0.100037514
2011/8/23,80.54,82.98,79.8,83,11699894,3.86781825
2011/8/24,83.24,85.4,82.2,85.72,10140211,2.916365389
2011/8/25,86.24,83.25,82.8,86.86,8212083,-2.517564403
2011/8/26,82.19,85.16,81.05,85.91,9458249,2.294294294
2011/8/29,87.11,88.15,86.35,88.55,7645592,3.511038046
2011/8/30,88,89.83,87.36,90.87,9856909,1.905842314
2011/8/31,91.75,91,89.89,93.82,12665932,1.302460203
2011/9/1,91.19,88.55,88.28,92.83,10696200,-2.692307692
2011/9/2,85.25,85.38,84.37,86.7,11952119,-3.579898363
2011/9/6,82.24,85.7,82.11,86.02,8649714,0.374795034
2011/9/7,87.8,88.69,86.42,88.71,9325018,3.488914819
2011/9/8,87.32,87.04,86.4,88.98,9947735,-1.860412673
2011/9/9,86.03,83.96,83.14,86.25,11675874,-3.538602941
2011/9/12,81.93,83.87,81.25,84.14,10852194,-0.107193902
2011/9/13,83.85,85.02,83.38,86.25,9804375,1.371169667
2011/9/14,85.61,85.45,82.53,86.96,10626228,0.50576335
2011/9/15,86.65,86.6,85.77,87.69,8299900,1.345816267
2011/9/16,87.46,85.9,85.21,87.46,10490875,-0.808314088
2011/9/19,83.92,84.6,82.33,85.16,8942449,-1.51338766
2011/9/20,85.64,83.66,83.5,85.77,8999757,-1.111111111
2011/9/21,83.11,79.36,79.29,83.39,16465693,-5.139851781
2011/9/22,76.29,73.9,72.6,76.56,20951322,-6.880040323
2011/9/23,73.44,73.86,73.02,75.5,12106269,-0.054127199
2011/9/26,74.71,76.85,73.24,77,10018167,4.048199296
2011/9/27,79.25,77.67,77.12,79.85,10817079,1.067013663
2011/9/28,78.13,75.08,74.88,79.15,9383159,-3.334620832
2011/9/29,76.89,75.39,73.2,77.28,10263616,0.412892914
2011/9/30,73.46,73.84,73.23,75.89,10543114,-2.055975594
2011/10/3,72.78,70.55,70.5,73.59,10785084,-4.455579632
2011/10/4,68.75,72.54,67.54,72.76,14733745,2.820694543
2011/10/5,72.84,74.26,71.49,74.61,9678355,2.371105597
2011/10/6,74.57,77.09,73.6,77.19,15809945,3.810934554
2011/10/7,77.77,75.52,74.7,77.79,14025440,-2.03658062
2011/10/10,77.27,79.13,77.2,79.75,10305762,4.780190678
2011/10/11,78.08,80.66,77.95,81.14,17857619,1.933527107
2011/10/12,82.01,81.7,81.06,82.8,10424858,1.289362757
2011/10/13,81.22,81.44,80.34,81.91,7953157,-0.318237454
2011/10/14,82.85,84.09,82.39,84.23,7356927,3.253929273
2011/10/17,84.83,81.52,81.33,85.38,10198475,-3.056249257
2011/10/18,81.45,84.72,80.76,85.57,13576701,3.925417076
2011/10/19,84.67,83.56,83.07,85.42,8734847,-1.369216242
2011/10/20,83.9,84.26,82.5,85,9446535,0.837721398
2011/10/21,85.42,87.39,85.3,87.5,11482819,3.714692618
2011/10/24,91.76,91.77,90.8,92.9,16383268,5.012015105
2011/10/25,91.36,89.89,89.02,92.49,10713637,-2.04859976
2011/10/26,91.82,91.57,90.02,92.25,9748599,1.86895094
2011/10/27,95,96.27,94.61,97.72,13930715,5.132685377
2011/10/28,95.7,96.85,95.65,97.95,8700627,0.602472214
2011/10/31,95.04,94.46,93.85,95.63,9275088,-2.467733609
2011/11/1,90,91.63,89,93,13545873,-2.995977133
2011/11/2,93.03,93.94,92.2,94.24,9307784,2.521008403
2011/11/3,95.46,96,93.87,96.35,11160910,2.192889078
2011/11/4,95.3,95.74,93.8,95.99,6820422,-0.270833333
2011/11/7,95.6,95,93.39,96.25,7287388,-0.772926676
2011/11/8,95.96,95.89,93.94,96,7317459,0.936842105
2011/11/9,93.5,91.64,91.15,93.98,11214988,-4.432161852
2011/11/10,92.98,92.2,91.2,93.4,7323756,0.611086862
2011/11/11,93.57,96.13,93.37,96.2,9819760,4.262472885
2011/11/14,97.47,96.53,95.88,98.07,8590256,0.416103194
2011/11/15,96.21,97.07,95.8,97.74,8761873,0.559411582
2011/11/16,96.24,95.75,95.6,98.2,8123014,-1.359843412
2011/11/17,95.7,93.81,92.8,96.06,10086082,-2.026109661
2011/11/18,94.54,93.93,93.15,94.79,6066132,0.127918132
2011/11/21,92.07,91.12,89.47,92.1,9853657,-2.991589482
2011/11/22,90.8,89.99,88.58,91.22,7494786,-1.240122915
2011/11/23,89.39,87.76,87.43,89.6,7644740,-2.478053117
2011/11/25,87.3,86.72,86.63,88.4,3078679,-1.185050137
2011/11/28,90.35,91.48,89.99,91.89,8340988,5.488929889
2011/11/29,91.64,90.54,90.45,91.82,6056440,-1.027547005
2011/11/30,94.65,97.88,94.65,97.91,13077921,8.106914071
2011/12/1,97.23,96.82,95.76,98,7492386,-1.082958725
2011/12/2,97.75,96.29,96.01,98,7899098,-0.54740756
2011/12/5,97.73,96.85,96.33,97.97,7485498,0.581576488
2011/12/6,96.62,95.96,94.88,96.93,6446976,-0.918946825
2011/12/7,94.98,94.89,93.8,95.28,8146771,-1.115047937
2011/12/8,94.34,92.92,92.6,95.53,7845327,-2.076088102
2011/12/9,93.63,95.97,93.44,96.29,7140880,3.282393457
2011/12/12,94.36,93.24,92.31,94.5,6327856,-2.84463895
2011/12/13,94.04,90.98,90.1,94.68,8465675,-2.423852424
2011/12/14,89.59,87,86.29,89.8,13568489,-4.374587821
2011/12/15,88.79,87.7,87.09,88.88,7646722,0.804597701
2011/12/16,88.82,87.2,87.2,89.51,11560727,-0.570125428
2011/12/19,88.09,87.25,86.94,89.72,7922169,0.05733945
2011/12/20,89.26,91.73,89.23,91.9,7845213,5.134670487
2011/12/21,91.78,91.63,89.9,92.01,7180297,-0.109015589
2011/12/22,92.03,91.81,91.02,92.5,4768461,0.196442213
2011/12/23,92.2,92.25,91.65,92.42,3369016,0.479250626
2011/12/27,91.7,91.55,91.51,92.38,3218113,-0.758807588
2011/12/28,91.76,89.37,89.17,91.8,5250068,-2.381212452
2011/12/29,89.46,90.58,89.46,90.86,3573450,1.353921898
2011/12/30,90.72,90.6,90.4,91.42,3279845,0.022079929
2012/1/3,92.77,93.98,92.77,95.1,8180772,3.730684327
2012/1/4,93.41,94.85,93.41,95.51,7337158,0.925728878
2012/1/5,94.84,95.52,93.9,96.16,5558453,0.706378492
2012/1/6,96.03,95.76,95.32,96.2,5474733,0.251256281
2012/1/9,96.09,97.1,96,97.41,6537566,1.399331662
2012/1/10,98.45,99.96,98.28,99.98,9550634,2.945417096
2012/1/11,99.83,99.64,99.4,100.45,7228547,-0.320128051
2012/1/12,99.99,101.94,98.66,102.04,10471789,2.308309916
2012/1/13,100.72,102.48,100.55,102.7,9918916,0.529723367
2012/1/17,103.82,103.37,103.32,104.8,8869184,0.868462139
2012/1/18,102.66,104.26,102.5,104.5,6799341,0.860984812
2012/1/19,104.65,105.75,103.63,105.76,9465221,1.429119509
2012/1/20,105.35,105.64,104.84,105.92,6601062,-0.104018913
2012/1/23,105.91,106.37,105.64,107.24,7003774,0.691026126
2012/1/24,105.43,106.29,105.15,106.8,5581201,-0.075209176
2012/1/25,106,109.05,105.99,109.28,10657969,2.596669489
2012/1/26,112.21,111.31,110.53,114,18542780,2.072443833
2012/1/27,110.53,111.28,109.67,111.98,7838507,-0.026951756
2012/1/30,110.02,110.41,104.45,110.75,5971563,-0.781811646
2012/1/31,111.29,109.12,108.71,112,7610136,-1.16837243
2012/2/1,110.75,110.52,109.94,111.39,6740664,1.282991202
2012/2/2,110.8,110.33,109.86,111.02,5127310,-0.171914586
2012/2/3,112.17,113.94,111.9,114.65,10226746,3.272002175
2012/2/6,113.24,113.78,112.8,114.25,5030035,-0.140424785
2012/2/7,113.05,113.81,112.49,114.1,5140198,0.026366673
2012/2/8,113.82,114.04,113.22,114.33,4123776,0.202091205
2012/2/9,114.39,112.83,112.59,114.64,7566925,-1.061031217
2012/2/10,111.01,111.75,110.33,111.78,6352297,-0.957192236
2012/2/13,112.7,113.7,111.68,113.86,5704328,1.744966443
2012/2/14,113.32,114.45,113.21,114.48,6427824,0.659630607
2012/2/15,114.49,112.53,111.94,114.7,8210879,-1.677588467
2012/2/16,112.72,113.96,112.39,114.05,5459723,1.270772239
2012/2/17,114.38,113.95,113.03,114.5,4296279,-0.008775009
2012/2/21,114.5,115,114.39,116.44,7521078,0.921456779
2012/2/22,114.76,115.81,114.5,116.45,5005965,0.704347826
2012/2/23,115.88,116.2,115,116.45,5066463,0.336758484
2012/2/24,116.29,116,115.67,116.95,4474089,-0.17211704
2012/2/27,114.84,115.63,114.55,116.5,4910147,-0.318965517
2012/2/28,115.81,115.76,115.2,116.22,4013789,0.112427571
2012/2/29,116.13,114.21,113.68,116.4,6781860,-1.338977194
2012/3/1,114.67,113.39,113.01,115.38,7466163,-0.717975659
2012/3/2,113.16,112.49,111.8,113.94,5404780,-0.793720787
2012/3/5,111.55,110.09,109.52,111.9,8392115,-2.13352298
2012/3/6,106.57,105.93,105.2,107.16,12639153,-3.778726497
2012/3/7,106.66,108.28,106.32,108.62,7385751,2.218446144
2012/3/8,109.59,110.28,108.66,110.56,6171558,1.84706317
2012/3/9,110.88,110.22,109.8,111.09,6528674,-0.054406964
2012/3/12,110.11,108.94,108.68,110.95,6500668,-1.161313736
2012/3/13,109.73,113.3,109.31,113.38,8082044,4.002203048
2012/3/14,113.21,112.27,111.26,113.45,6181187,-0.909090909
2012/3/15,112.88,113.45,111.39,113.48,5317553,1.051037677
2012/3/16,114.02,113.58,113.04,114.25,5777363,0.114587924
2012/3/19,113.5,113.73,112.78,114.09,4738410,0.132065504
2012/3/20,111.99,110.76,110.51,112,8091060,-2.611448167
2012/3/21,110.85,109,109,111.35,7928460,-1.589021307
2012/3/22,107.28,106.43,105.7,107.94,9451872,-2.357798165
2012/3/23,106.59,107.83,103.13,108.61,6025545,1.315418585
2012/3/26,108.8,108.75,108.12,109.7,4571090,0.853194844
2012/3/27,108.68,108.06,107.88,109.57,4212114,-0.634482759
2012/3/28,107.96,104.26,103.55,107.97,10247575,-3.516564871
2012/3/29,103.62,106.02,103.48,106.27,8319240,1.688087474
2012/3/30,106.7,106.52,105.58,106.93,4782285,0.47160913
2012/4/2,105.99,107.25,105.04,107.94,5212253,0.685317311
2012/4/3,107.64,106.21,105.82,108.09,5830094,-0.96969697
2012/4/4,104.77,106.26,104.34,106.84,5583587,0.047076546
2012/4/5,105.71,105.87,105.41,107.14,4578308,-0.36702428
2012/4/9,103.57,103.57,102.8,104.29,6338437,-2.172475678
2012/4/10,103.54,100.43,99.8,103.66,9164756,-3.031765955
2012/4/11,101.77,101.75,100.5,102.5,6182801,1.314348302
2012/4/12,102.17,106.44,102.13,106.5,8980030,4.609336609
2012/4/13,106.16,105.89,105.24,106.92,6321757,-0.516723036
2012/4/16,107.92,106.74,106.16,108.96,6814036,0.802719804
2012/4/17,107.9,108.41,106.72,109.2,5324689,1.564549372
2012/4/18,107.65,109.21,107.65,109.73,4872031,0.737939304
2012/4/19,109.21,107.36,106.37,109.77,5628466,-1.693984067
2012/4/20,107.77,107.73,107.61,108.62,4019090,0.344634873
2012/4/23,106.33,106.9,105.12,107.04,5463922,-0.77044463
2012/4/24,107.25,108.4,107.1,108.79,5703132,1.403180543
2012/4/25,106.85,103.44,102.3,107.11,15948390,-4.575645756
2012/4/26,103.97,104.39,103,104.55,7319586,0.918406806
2012/4/27,104.99,104.56,104.11,105.05,4239051,0.162850848
2012/4/30,103.99,102.77,102.55,104.12,5325638,-1.711935731
2012/5/1,102.81,102.11,101.74,103.5,5733202,-0.642210762
2012/5/2,101.58,102.63,100.65,102.72,5620219,0.509254725
2012/5/3,102.9,100.67,100.5,103.38,6102138,-1.909772971
2012/5/4,100,98.44,98,100.13,9056270,-2.215158438
2012/5/7,97.67,97.19,97.03,98.2,7245648,-1.269809021
2012/5/8,96.84,96.49,93.92,96.95,10416718,-0.720238708
2012/5/9,94.84,95.99,94.08,97.3,7734986,-0.518188413
2012/5/10,97.15,95.44,95.18,97.39,4981920,-0.572976352
2012/5/11,94.5,95.5,94.3,96.69,4532046,0.062866723
2012/5/14,94.33,93.6,93.45,94.77,5215061,-1.989528796
2012/5/15,93.85,92.68,92.29,94.66,5307090,-0.982905983
2012/5/16,93.43,91.86,91.71,94.08,5810064,-0.884764782
2012/5/17,91.02,87.8,87.6,91.64,12696066,-4.419769214
2012/5/18,88.26,88.68,88.02,89.81,8656878,1.002277904
2012/5/21,89.53,91.98,89.32,92.3,6813318,3.721244926
2012/5/22,92.76,91.49,90.89,92.98,7210609,-0.532724505
2012/5/23,90.51,92.47,89.86,92.79,6668574,1.071155318
2012/5/24,92.95,91.42,90.17,92.96,6424141,-1.135503407
2012/5/25,91.39,89.94,89.63,91.67,4637740,-1.618901772
2012/5/29,91.2,92.52,90.89,93.93,8240242,2.868579053
2012/5/30,90.99,90.18,89.5,91,6353163,-2.529182879
2012/5/31,88.42,87.62,86.01,88.5,12373080,-2.838766911
2012/6/1,85.08,85.52,84.72,86.8,9573630,-2.396713079
2012/6/4,85.94,83.26,82.73,85.95,9815163,-2.642656688
2012/6/5,83.02,83.65,83.02,84.8,9222466,0.468412203
2012/6/6,84.72,86.66,84.52,86.66,8463998,3.59832636
2012/6/7,88.82,87.14,86.92,89.87,7775151,0.553888761
2012/6/8,86.83,87.6,85.33,87.67,4399916,0.52788616
2012/6/11,89.2,85.19,85.09,89.46,6436925,-2.751141553
2012/6/12,85.82,87.05,84.76,87.05,5270317,2.183354854
2012/6/13,86.25,85.29,84.68,87,8308214,-2.021826536
2012/6/14,85.31,85.89,84.5,86.25,6125104,0.703482237
2012/6/15,86.4,86.93,85.69,86.95,6572173,1.210851089
2012/6/18,86.35,86.74,85.67,87.09,4722912,-0.218566663
2012/6/19,87.57,88.84,87.2,89.79,6255070,2.421028361
2012/6/20,88.14,87.17,86.5,88.72,9415366,-1.879783881
2012/6/21,87.09,84.98,84.84,87.45,8581136,-2.512332224
2012/6/22,85.5,84.96,84.85,86.05,6414053,-0.023534949
2012/6/25,83.95,82.89,82.12,83.98,7395713,-2.436440678
2012/6/26,83.31,82.73,81.8,83.52,5591245,-0.193026903
2012/6/27,82.63,82.25,81.71,82.87,7413765,-0.580200653
2012/6/28,81.66,82.63,80.96,82.7,9716946,0.462006079
2012/6/29,84.32,84.91,83.81,84.94,7053778,2.759288394
2012/7/2,85.35,83.68,83.04,85.48,6421291,-1.448592627
2012/7/3,83.9,86.46,83.88,86.7,4357792,3.322179732
2012/7/5,86.63,86.79,85.63,87.56,5547722,0.381679389
2012/7/6,85.25,84.61,83.83,85.25,6951916,-2.511810116
2012/7/9,83.94,83.14,82.96,84.35,6292057,-1.737383288
2012/7/10,83.56,80.27,79.12,84.3,15160014,-3.45200866
2012/7/11,80.52,79.74,79.25,80.74,8184796,-0.660271583
2012/7/12,78.98,79.64,78.25,80.33,8743588,-0.125407575
2012/7/13,79.95,82.07,79.55,82.14,7619493,3.051230537
2012/7/16,81.85,81.15,80.2,81.85,4991914,-1.120994273
2012/7/17,81.89,81.91,79.95,82.29,6470051,0.936537277
2012/7/18,80.53,82.52,80.09,83.35,7458316,0.744719814
2012/7/19,82.96,82.63,82.05,83.4,5617190,0.133301018
2012/7/20,81.93,80.95,80.66,82.57,5897813,-2.033159869
2012/7/23,79.66,81.58,78.79,82.6,7568646,0.778258184
2012/7/24,82.75,81.43,80.27,83.3,8784396,-0.183868595
2012/7/25,85.13,82.6,80.29,85.45,19885326,1.436816898
2012/7/26,83.84,83.3,82.1,84.65,10139011,0.847457627
2012/7/27,83.18,86.16,82.03,86.6,11229250,3.433373349
2012/7/30,86.62,85.69,85,86.97,6507743,-0.54549675
2012/7/31,85.77,84.21,84.14,86.36,9198033,-1.727156028
2012/8/1,85,82.65,82.5,85.07,9368087,-1.852511578
2012/8/2,82.46,83.12,82.1,84.3,8097440,0.568663037
2012/8/3,84.53,85.02,84.07,86,6942724,2.285851781
2012/8/6,85.73,86.35,85.48,87,6387170,1.564337803
2012/8/7,87,87.22,86.75,88.32,6050005,1.007527504
2012/8/8,86.49,87.22,86.35,87.88,6139592,0
2012/8/9,87.41,88.4,87.25,88.79,6701463,1.352900711
2012/8/10,88.26,88.94,87.64,88.96,5510233,0.610859729
2012/8/13,88.84,88.61,87.6,89.27,5403701,-0.371036654
2012/8/14,89.49,87.87,87.76,89.65,5486506,-0.83512019
2012/8/15,87.25,87.61,86.16,87.73,6346120,-0.295891658
2012/8/16,87.74,88.59,87.23,88.83,4979566,1.118593768
2012/8/17,89.86,90.01,89.1,90.1,7849959,1.602889717
2012/8/20,89.74,90.44,89.23,90.48,5298310,0.477724697
2012/8/21,91,90.29,89.95,92.08,7159663,-0.165855816
2012/8/22,90.04,88.72,87.63,90.28,8843943,-1.738841511
2012/8/23,88.64,87.63,87.14,88.72,5469964,-1.22858431
2012/8/24,86.92,87.47,86.4,87.75,4980073,-0.182585872
2012/8/27,87.65,86.63,86.54,88,4273674,-0.960329256
2012/8/28,86.37,86.01,85.88,86.99,4697196,-0.715687406
2012/8/29,85.58,86.09,84.45,86.33,8733002,0.09301244
2012/8/30,85.56,84.47,84.46,85.82,5170403,-1.881751655
2012/8/31,85.18,85.33,84.25,85.94,5481994,1.01811294
2012/9/4,83.68,82.66,82.21,85.13,11288908,-3.129028478
2012/9/5,82.6,82.75,81.78,83.08,6238812,0.108879748
